2.021374116906605067e+00,3.406172355431048793e+00
2.134294621038405726e+00,2.949361618034875399e+00
2.923730820387439255e+00,4.851356989995354141e+00
3.352871105664852802e+00,4.386346179050218730e+00
2.207897710770909683e+00,3.412079878725726267e+00
2.756273936947271075e+00,3.924785612305680349e+00
2.665101254797849872e+00,4.600762685230486149e+00
3.581719823355154375e+00,3.446565596354818517e+00
3.614851031383015556e+00,2.925874695821637061e+00
2.949817106977905112e+00,4.241970243455126521e+00
2.840582701801626531e+00,4.147062908475815490e+00
2.642103182023056718e+00,3.703667475183385349e+00
2.614940365716976078e+00,4.763044314518079858e+00
2.665063546555338281e+00,4.065078574921869858e+00
3.606832450806359613e+00,3.852495404055161110e+00
2.870492971858634501e+00,3.237903615194355211e+00
3.631920539050153884e+00,4.585609112169629853e+00
3.037919716866363196e+00,3.551142682255390870e+00
2.446970429110090439e+00,4.613510829700718574e+00
2.919769059007756518e+00,4.333503477333954912e+00
1.025069004169139220e+01,9.381607146264141495e-01
9.381706161389605114e+00,2.512577036399437080e-01
1.018306319822756478e+01,2.671038274155015824e+00
1.027470261422542208e+01,1.105322776553474551e+00
1.025427943460369029e+01,1.580344081998710903e+00
9.187313771949263241e+00,8.286869953749178563e-01
8.948871149339984399e+00,3.581662881371212581e-01
1.058588054495662334e+01,1.046702929036247953e+00
1.289161172545537681e+01,1.310275572064372396e+00
1.017829388067318774e+01,9.212192412022413013e-01
1.086000797657493600e+01,1.085846773917281904e+00
9.863821829539867636e+00,2.461106349014365868e+00
1.013214486554974769e+01,7.922214643940745926e-01
1.121668179314441360e+01,1.863331312775061921e+00
1.118913906281851212e+01,1.931886556430684188e+00
5.461790311222538108e+00,1.303652377922836436e+01
6.506980210541341236e+00,1.330184393355413697e+01
4.462458708129279472e+00,1.743395450258091017e+01
6.845046780075400683e+00,1.385118921024223937e+01
5.540179148553879607e+00,1.299612664173023724e+01
3.522388204812212820e+00,1.550175909227828086e+01
1.381460980998066468e+00,1.499004106417269178e+01
5.198619019111661466e+00,1.408725519587695807e+01
7.851730193574219641e+00,1.630760042527945330e+01
7.044086802982699069e+00,1.795733466245495435e+01
7.073797404870034278e+00,1.657841730796379665e+01
3.417848582369027888e+00,1.705440670191030961e+01
4.507956420970161915e+00,1.763663541524977063e+01
9.166437418162743711e+00,1.681194828606065172e+01
6.056212570222111680e+00,1.859648419059364599e+01
