1,1.87322765973973
2,3.173424254182362
3,2.435025319816692
4,-0.4846010839306176
5,1.7333198281722089
6,1.1503894246271502
7,2.556132609267738
8,2.5781971599528544
9,2.4136666897691588
10,3.437868967021466
11,1.1424366270268531
12,6.98363207321428
13,1.9262429153375487
14,1.7167677145020654
15,-0.019687869818791892
16,2.7100145553902513
17,4.424147931997968
18,2.9891683787734538
19,1.1883482831803107
20,0.2526277889875268
21,4.45979297686438
22,6.908233148940999
23,1.9247618436029184
24,3.107559266307849
25,4.508568520583099
26,8.37344206092904
27,-0.6886802188840555
28,1.164882716384066
29,4.638362252429282
30,3.782717316928306
31,0.983427041427392
32,0.36283636922351636
33,8.845929514394737
34,2.5970732028119077
35,1.5924065222004748
36,6.023292560376064
37,5.356849654305611
38,4.1862057692651495
39,3.4184252276518765
40,1.034193515757916
41,0.014694459850575825
42,4.766727618320831
43,5.016637233881138
44,1.2615307719884417
45,3.446497154797049
46,3.224199585077834
47,3.07004329435717
48,3.5295587479805794
49,1.2572567814680897
50,4.80611417315346
51,3.055749792888963
52,4.318033252882003
53,6.360095389591907
54,3.4063385907121773
55,-2.1670359709926323
56,3.8804071751397746
57,2.688207856517831
58,2.6355931912138457
59,1.6654785593434125
60,0.723492306491138
61,2.6698444097586997
62,0.6170705587170588
63,5.759887595714053
64,2.9752838985376884
65,4.0321803935328955
66,3.018243254573986
67,1.2699839779687034
68,2.70615719549024
69,6.145062514841522
70,3.526094288597701
71,2.16424982721819
72,3.7682062792892
73,8.092095817322035
74,4.397997132944949
75,2.1205141178505817
76,2.3759041395874485
77,5.829535538779275
78,3.776003389335739
79,2.775265687125519
80,0.6376302393106821
81,2.740779875294002
82,6.737345046835884
83,1.0018714312278223
84,1.1185077585513379
85,5.389059592166543
86,-0.38434865705984755
87,4.692803915699017
88,2.9510684987832265
89,2.5092321516304885
90,0.28082965745943866
91,2.7652829935274434
92,6.528729526320274
93,5.480311708878707
94,2.767814002438631
95,2.3264352537116837
96,2.4048943276545467
97,1.6009340454286567
98,3.9152108426364665
99,2.031050043666503
100,5.908403573799315
101,3.7234169711440424
102,2.7050934304588186
103,4.027253795164351
104,5.539506993488745
105,0.6649530293560946
106,1.8659081836000002
107,2.942433098509822
108,-1.3935213677028573
109,2.241525119635772
110,2.3069787804143718
111,2.870249880255096
112,3.642077360127407
113,8.917121078386355
114,3.7592620884574095
115,2.103768303303274
116,1.7038700787897032
117,-2.2978344055714723
118,4.461189161876346
119,2.8456506737380494
120,4.609078446359101
121,4.809948351974942
122,6.166066147717508
123,4.226377347306089
124,2.9363453788906937
125,4.756753227906904
126,4.836007293385745
127,1.266105594054065
128,1.3343821594991205
129,4.575314010547751
130,1.0001764819758352
131,6.086925090050517
132,2.4455974790853006
133,3.3636158918577364
134,1.2499516377583997
135,5.694767317117215
136,4.1415621881317275
137,5.2143771122746205
138,2.379191259446093
139,6.622606570777305
140,-0.3559587049941433
141,6.297829426060959
142,4.3144133821402075
143,1.6775205915866813
144,3.362558722670424
145,0.5036719853714202
146,0.999153040869099
147,4.7425576811818555
148,3.378699360350325
149,2.1778044699597157
150,3.4114831204079206
151,-0.01411111100794038
152,4.564027619923644
153,5.318801747995931
154,5.662166894532737
155,4.383192215275771
156,-2.9566657369650526
157,2.876893876585659
158,5.15165547449745
159,3.978490028424176
160,-0.038773364218585016
161,-0.6096918329274148
162,3.8628209881119773
163,2.447532821201628
164,3.980102851844231
165,1.1617955374245492
166,1.6279095421484586
167,4.186784662950329
168,-0.3699449254284213
169,2.371647650324502
170,1.2799238841253018
171,5.4237031582486495
172,0.9964969226782627
173,3.1246943270058587
174,4.249167656824488
175,-1.2938350387965984
176,4.895267004645689
177,4.437960661648238
178,4.815332265163108
179,1.014188667458677
180,6.1817825962991755
181,1.9744767425467864
182,5.458978535767423
183,0.5548130198084316
184,2.418513768285899
185,2.257569320434091
186,3.023464946378492
187,2.1619872339852315
188,1.39287176275
189,3.840544589312626
190,-1.2766644579512043
191,4.513324896487633
192,2.3815666540650255
193,1.614192383251639
194,2.4437810542289395
195,0.9071195741047924
